,VALID LINKS,TITLE NAMES,INTERNAL LINK,EXTERNAL LINK,TOP20 UNI,TOP20 BI,WEB PAGE SIZE (KB)
59,https://www.linkedin.com/feed/hashtag/?keywords=%23Exeter,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.36
60,https://www.exeterpremedia.com/wp-content/uploads/2019/06/sage-publishing.webp,N/A,True,False,['NULL'],['NULL'],11.62
61,https://www.linkedin.com/feed/hashtag/?keywords=%23Fbf19,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.47
62,https://www.exeterpremedia.com,Exeter - Happy Authors and Delighted Publishers,True,False,"['Exeter', 'Premedia', 'Service', 'Kriya', 'us', 'Happy', 'US', 'Us', 'HappyAuthors', 'ExeterPremedia', 'More', 'SERVICES', 'Authors', 'Contact', 'UK', 'India', 'employees', '2019', 'Services']","[('Exeter', 'Premedia'), ('Service', 'Exeter'), ('Premedia', 'Service'), ('Kriya', 'HappyAuthors'), ('Happy', 'Authors'), ('Contact', 'Us'), ('Premedia', 'Exeter'), ('Markup', 'UK'), ('Independence', 'Day'), ('ExeterPremedia', 'Kriya'), ('Exeter', 'Kriya'), ('ExeterPremedia', 'Exeter'), ('2018Read', 'More'), ('Kriya', 'cloudbased'), ('US', 'careers'), ('CONTACT', 'US'), ('NEWS', 'CONTACT'), ('EVENTS', 'NEWS'), ('US', 'EVENTS')]",157.7
63,https://www.exeterpremedia.com/services/,Exeter - Services,True,False,"['services', 'Services', 'We', 'publishers', 'Design', 'Our', 'content', 'authors', 'books', 'Exeters', 'Adobe', 'XML', 'Artwork', 'Data', 'US', 'illustrations', 'based', 'ensure', 'text']","[('Artwork', 'Design'), ('Project', 'Management'), ('Data', 'Services'), ('Editorial', 'Services'), ('books', 'journals'), ('Design', 'services'), ('page', 'composition'), ('turnaround', 'times'), ('authors', 'publishers'), ('Services', 'Artwork'), ('Services', 'Data'), ('Contact', 'Us'), ('editors', 'proofreaders'), ('Corel', 'Draw'), ('Adobe', 'Illustrator'), ('Photoshop', 'Adobe'), ('Adobe', 'Photoshop'), ('extensive', 'experience'), ('Services', 'We')]",126.92
64,https://www.linkedin.com/feed/hashtag/?keywords=%23MarkupUK2019,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.38
65,https://www.linkedin.com/feed/hashtag/?keywords=%23SVCE,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.34
66,https://www.linkedin.com/feed/hashtag/?keywords=%23FrankfurtBookFair2019,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.55
67,https://www.linkedin.com/in/parivalavan-manoharan/,N/A,False,True,[],[],0.0
68,https://www.exeterpremedia.com/wp-content/uploads/2019/06/paths-international.webp,N/A,True,False,['NULL'],['NULL'],7.16
69,https://www.exeterpremedia.com/services/#Artwork,Exeter - Services,True,False,"['services', 'Services', 'We', 'publishers', 'Design', 'Our', 'content', 'authors', 'books', 'Exeters', 'Adobe', 'XML', 'Artwork', 'Data', 'US', 'illustrations', 'based', 'ensure', 'text']","[('Artwork', 'Design'), ('Project', 'Management'), ('Data', 'Services'), ('Editorial', 'Services'), ('books', 'journals'), ('Design', 'services'), ('page', 'composition'), ('turnaround', 'times'), ('authors', 'publishers'), ('Services', 'Artwork'), ('Services', 'Data'), ('Contact', 'Us'), ('editors', 'proofreaders'), ('Corel', 'Draw'), ('Adobe', 'Illustrator'), ('Photoshop', 'Adobe'), ('Adobe', 'Photoshop'), ('extensive', 'experience'), ('Services', 'We')]",126.92
70,https://www.exeterpremedia.com/services/#Editorial_Services,Exeter - Services,True,False,"['services', 'Services', 'We', 'publishers', 'Design', 'Our', 'content', 'authors', 'books', 'Exeters', 'Adobe', 'XML', 'Artwork', 'Data', 'US', 'illustrations', 'based', 'ensure', 'text']","[('Artwork', 'Design'), ('Project', 'Management'), ('Data', 'Services'), ('Editorial', 'Services'), ('books', 'journals'), ('Design', 'services'), ('page', 'composition'), ('turnaround', 'times'), ('authors', 'publishers'), ('Services', 'Artwork'), ('Services', 'Data'), ('Contact', 'Us'), ('editors', 'proofreaders'), ('Corel', 'Draw'), ('Adobe', 'Illustrator'), ('Photoshop', 'Adobe'), ('Adobe', 'Photoshop'), ('extensive', 'experience'), ('Services', 'We')]",126.92
71,https://www.exeterpremedia.com/2018/02/,February 2018 - Exeter,True,False,"['US', 'SERVICES', 'February', 'Us', 'us', 'About', 'India', 'Contact', 'careers', 'CONTACT', 'NEWS', 'EVENTS', 'ABOUT', 'BLOG', 'Resources', 'MANAGEMENT', 'PROJECT', 'DESIGN', 'ARTWORK']","[('Contact', 'Us'), ('US', 'careers'), ('CONTACT', 'US'), ('NEWS', 'CONTACT'), ('EVENTS', 'NEWS'), ('US', 'EVENTS'), ('ABOUT', 'US'), ('us', 'ABOUT'), ('About', 'us'), ('BLOG', 'About'), ('Resources', 'BLOG'), ('MANAGEMENT', 'Resources'), ('PROJECT', 'MANAGEMENT'), ('DESIGN', 'PROJECT'), ('ARTWORK', 'DESIGN'), ('SERVICES', 'ARTWORK'), ('DATA', 'SERVICES'), ('SERVICES', 'DATA'), ('EDITORIAL', 'SERVICES')]",110.14
72,https://www.facebook.com/exeterpremediaservices,"Exeter Premedia - வணிக மையம் - சென்னை, இந்தியா | Facebook - 59 படங்கள்",False,True,"['AI', 'technology', 'Replace', 'Exeter', 'huge', 'cuttingedge', 'doubt', 'Theres', 'face', 'humans', 'threat', 'legitimate', 'jobs', 'taking', 'booming', 'keeps', 'new', 'As', 'Ambassador']","[('AI', 'Replace'), ('technology', 'huge'), ('cuttingedge', 'technology'), ('doubt', 'cuttingedge'), ('Theres', 'doubt'), ('face', 'Theres'), ('humans', 'face'), ('threat', 'humans'), ('legitimate', 'threat'), ('jobs', 'legitimate'), ('taking', 'jobs'), ('AI', 'taking'), ('booming', 'AI'), ('keeps', 'booming'), ('technology', 'keeps'), ('new', 'technology'), ('As', 'new'), ('Ambassador', 'As'), ('Buzz', 'Ambassador')]",586.28
73,https://www.exeterpremedia.com/client/,Client - Exeter,True,False,"['US', 'SERVICES', 'Us', 'us', 'About', 'India', 'Contact', 'USA', 'UK', 'careers', 'CONTACT', 'NEWS', 'EVENTS', 'ABOUT', 'BLOG', 'Resources', 'MANAGEMENT', 'PROJECT', 'DESIGN']","[('Contact', 'Us'), ('US', 'careers'), ('CONTACT', 'US'), ('NEWS', 'CONTACT'), ('EVENTS', 'NEWS'), ('US', 'EVENTS'), ('ABOUT', 'US'), ('us', 'ABOUT'), ('About', 'us'), ('BLOG', 'About'), ('Resources', 'BLOG'), ('MANAGEMENT', 'Resources'), ('PROJECT', 'MANAGEMENT'), ('DESIGN', 'PROJECT'), ('ARTWORK', 'DESIGN'), ('SERVICES', 'ARTWORK'), ('DATA', 'SERVICES'), ('SERVICES', 'DATA'), ('EDITORIAL', 'SERVICES')]",123.23
74,https://www.exeterpremedia.com/wp-content/uploads/2019/06/royal-college-of-surgeons.webp,N/A,True,False,['NULL'],['NULL'],17.58
75,https://www.linkedin.com/feed/hashtag/?keywords=%23PublishingServices,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.42
76,https://www.exeterpremedia.com/wp-content/uploads/2019/06/business-expert-press.webp,N/A,True,False,['NULL'],['NULL'],11.34
77,"https://www.linkedin.com/feed/hashtag/?keywords=%23CloudPublishing""""",Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.44
78,https://www.linkedin.com/feed/hashtag/?keywords=%23YetAnotherHackathon,Sign Up | LinkedIn,False,True,"['LinkedIn', 'Chinese', 'Policy', 'Agree', 'Sign', 'TraditionalLanguage', 'Simplified正體中文', 'Turkish简体中文', 'TagalogTürkçe', 'ThaiTagalog', 'Swedishภาษาไทย', 'RussianSvenska', 'RomanianРусский', 'PortugueseRomână', 'PolishPortuguês', 'NorwegianPolski', 'DutchNorsk', 'MalayNederlands', 'Malaysia']","[('Chinese', 'TraditionalLanguage'), ('Simplified正體中文', 'Chinese'), ('Chinese', 'Simplified正體中文'), ('Turkish简体中文', 'Chinese'), ('TagalogTürkçe', 'Turkish简体中文'), ('ThaiTagalog', 'TagalogTürkçe'), ('Swedishภาษาไทย', 'ThaiTagalog'), ('RussianSvenska', 'Swedishภาษาไทย'), ('RomanianРусский', 'RussianSvenska'), ('PortugueseRomână', 'RomanianРусский'), ('PolishPortuguês', 'PortugueseRomână'), ('NorwegianPolski', 'PolishPortuguês'), ('DutchNorsk', 'NorwegianPolski'), ('MalayNederlands', 'DutchNorsk'), ('Malaysia', 'MalayNederlands'), ('KoreanBahasa', 'Malaysia'), ('Japanese한국어', 'KoreanBahasa'), ('Italian日本語', 'Japanese한국어'), ('IndonesiaItaliano', 'Italian日本語')]",24.46
79,https://www.exeterpremedia.com/making-collaboration-work/,Making collaboration work - Exeter,True,False,"['collaboration', 'teams', 'work', 'team', 'together', 'It', 'Sales', 'one', 'also', 'better', 'organization', 'working', 'This', 'A', 'across', 'companies', 'goals', 'business', 'There']","[('collaboration', 'work'), ('Making', 'collaboration'), ('work', 'together'), ('achieve', 'goals'), ('Contact', 'Us'), ('across', 'departments'), ('organizations', 'It'), ('better', 'able'), ('For', 'example'), ('ways', 'working'), ('prove', 'effective'), ('business', 'heads'), ('Editorial', 'Production'), ('making', 'collaboration'), ('Exeter', 'Blog'), ('US', 'careers'), ('CONTACT', 'US'), ('NEWS', 'CONTACT'), ('EVENTS', 'NEWS')]",126.69
80,https://careers.exeterpremedia.com/jobs/Careers,Jobs at Careers,False,True,"['Careers', 'Jobs']","[('Jobs', 'Careers')]",21.66
81,https://www.linkedin.com/in/jaishankarn/,N/A,False,True,[],[],0.0
82,https://www.exeterpremedia.com/wp-content/uploads/2019/06/microbiology-society.webp,N/A,True,False,['NULL'],['NULL'],13.98
83,https://www.exeterpremedia.com/wp-content/uploads/2019/06/momentum-press.webp,N/A,True,False,['NULL'],['NULL'],15.12
84,https://www.kriyadocs.com/,Home - Kriyadocs,False,True,"['kriyadocs', 'content', 'Your', 'PDF', 'get', 'need', 'I', 'required', 'us', 'system', 'Can', 'The', 'XML', 'authors', 'work', 'proof', 'show', 'Yes', 'editors']","[('Schedule', 'Demo'), ('required', 'Your'), ('Contact', 'us'), ('track', 'changes'), ('show', 'track'), ('PDF', 'show'), ('PDF', 'proof'), ('The', 'PDF'), ('directly', 'system'), ('work', 'directly'), ('accessed', 'anytime'), ('content', 'accessed'), ('I', 'get'), ('Yes', 'kriyadocs'), ('printready', 'PDFs'), ('generate', 'printready'), ('kriyadocs', 'generate'), ('I', 'need'), ('click', 'button')]",99.08
